user,date,text,latitude,longitude
AfroFuturAffair,Fri Aug 09 07:53:05 +0000 2019,GRANDMOTHER PARADOXES  DIY TIME TRAVEL + QUANTUM EVENT MAPPING - Marking the opening of their live commission Tempo… https://t.co/88xSyiZfiC,51.506153,-0.13074585
brianardianto,Fri Aug 09 07:52:57 +0000 2019,"Roses are red  violets are blue.
Big Ben is under renovated  but London Eye still spinning for you.

#TheShard… https://t.co/XeKJhiQVud",51.50711486,-0.12731805
gosbeauty,Fri Aug 09 07:51:51 +0000 2019,Happy birthday to this wonderful   and beautiful in &amp; out baby gyal for life bimboafolayan so down to earth ❣️❣️ ca… https://t.co/W5L5oNKzmD,51.50711486,-0.12731805
ReZuwa,Fri Aug 09 07:51:22 +0000 2019,We are super stoked to be taking part in the historic catwalk called UK-AFRICAN COMMUNITY LEADERS ON THE CATWALK br… https://t.co/GP8JgT5OUE,51.50711486,-0.12731805
JodieMakeup,Fri Aug 09 07:50:30 +0000 2019,I will never forget how much @suziperry inspired on this shoot. what a pleasure being involved | makeup and hair by… https://t.co/bz8t5ISmJN,51.50711486,-0.12731805
BexDeHavilland,Fri Aug 09 07:50:15 +0000 2019,#mentalhealthawareness #sotrue #happyfriday #keanureeves #actor #youarethebest #humility #justfortoday… https://t.co/HgjansUAZW,51.50711486,-0.12731805
londonmanblog,Fri Aug 09 07:49:32 +0000 2019,"Read on the Blog today:
Brioni F/W 2019 Collection! 
Brioni keeps evolving its sartorial know how in order to match… https://t.co/dhDwFRbUTO",51.50711486,-0.12731805
HerrGorn,Fri Aug 09 07:48:14 +0000 2019,It is always a pleasure to help a friend. People ask for recommendations and it makes me feel happy to able to help… https://t.co/rzJnAM4hml,51.50711486,-0.12731805
JazMcRae,Fri Aug 09 07:47:55 +0000 2019,If someone could intervene + stop me from buying any more checked trousers that’d be gr8; just added this autumnal… https://t.co/NrVFITPs4n,51.50711486,-0.12731805
MintVIP,Fri Aug 09 07:47:33 +0000 2019,คู่กับเจ้าเค่นซะหน่อย (@MintVIP )#babytoken @ London  United Kingdom https://t.co/Ua1Bh5DbHp,51.50711486,-0.12731805
FrancisYAjala,Fri Aug 09 07:47:23 +0000 2019,We have been given many parts to this vision “Trustbridge Academy” but the strongest is to build a Joshua generatio… https://t.co/pOZ8ljPsi8,51.50711486,-0.12731805
JamelCarly,Fri Aug 09 07:45:06 +0000 2019,Blessings and love Early Years world/ Early years family. Here are my four points for improving retention and recru… https://t.co/YU1ifuDdSP,51.50711486,-0.12731805
PeakAlex,Fri Aug 09 07:44:54 +0000 2019,I know I can’t be what I want to be if I work hard today I be what I want to be. @😌😎🙏🏾 @ London  United Kingdom https://t.co/SUGPoqQcyr,51.50711486,-0.12731805
BellsSport,Fri Aug 09 07:44:31 +0000 2019,The premierleague is Back as @lfc Take on Newly Promoted norwichcityfc at at Anfield in Tonight's Friday Night Foot… https://t.co/shu5hXKrJq,51.50711486,-0.12731805
AfroFuturAffair,Fri Aug 09 07:43:21 +0000 2019,"Black Quantum Futurism × The Otolith Group: Black Chronopolitica -
Discussing their artistic practices and Black fu… https://t.co/CLiUun2Uf1",51.506153,-0.13074585
biancalflf,Fri Aug 09 07:42:41 +0000 2019,It's been a crazy few weeks  it's actually been a crazy few months. There's be so much going on that I haven't shar… https://t.co/oBedXFHRPd,51.50711486,-0.12731805
CartableEnfants,Fri Aug 09 07:41:32 +0000 2019,Today’s mood illustrated via @FY_Magazine . Photography _melanie__rodriguez_ styling duygumassol 😍 @ London  United… https://t.co/GnaKfn6sgt,51.50711486,-0.12731805
EmilyShopped,Fri Aug 09 07:41:12 +0000 2019,"The gorgeous Nicky in new season Coast - suddenly autumn feels exciting... 🍂
.
.
.
.
.
.
.
.
.
.
#personalstylist… https://t.co/GeDFHkPG4X",51.50711486,-0.12731805
giusydomingo,Fri Aug 09 07:36:26 +0000 2019,"Let a smile be your umbrella on a rainy day. ☔️♥️☔️♥️☔️ 
#rainday #rain #instagood #pic #photography #selfie #girl… https://t.co/zUgP2HcJXf",51.50711486,-0.12731805
ItsLukasJuhas,Fri Aug 09 07:35:27 +0000 2019,Home - June 2019  London. @ London  United Kingdom https://t.co/s1V6doo8cm,51.50711486,-0.12731805
sustainablelib,Fri Aug 09 07:35:17 +0000 2019,"Happy Friday everyone✨
...
I’m so excited for one of our adventure weekends🌻
But I’m also so grateful for what this… https://t.co/yN1UiOhy5J",51.50711486,-0.12731805
CaroliinaNeerot,Fri Aug 09 07:34:24 +0000 2019,Really! It’s raining outside? So  what do we do ? ☔️ Oh yeah  stay in and order some Tempura &amp; sushi 🍣 and enjoy th… https://t.co/k5nRjzZ0fi,51.50711486,-0.12731805
StevenJonBrooks,Fri Aug 09 07:32:56 +0000 2019,It’s the season to be jolly! It’s the height of the wedding season! @ London  United Kingdom https://t.co/6Fbc3CPf8q,51.50711486,-0.12731805
Helen1lucas,Fri Aug 09 07:30:17 +0000 2019,"Posted withrepost • @Helen1lucas 💥Rolex GMT Master 💥

Pick your favourite Rolex GMT Master ⌚️❣️👇Comments👇👇❣️⌚️… https://t.co/ZkAgHfekKn",51.50711486,-0.12731805
harbour_red,Fri Aug 09 07:29:26 +0000 2019,Our handmade skull pots are available in concrete or resin.  The resin skulls are also available in glow in the dar… https://t.co/eoIWFivqYC,51.50711486,-0.12731805
gemmamusic_,Fri Aug 09 07:25:39 +0000 2019,Laughing at the amount of stuff I have to do today 🤷🏽‍♀️ @ London  United Kingdom https://t.co/FXugfT8in9,51.50711486,-0.12731805
EuniceDecampi,Fri Aug 09 07:24:59 +0000 2019,"WARM and INVITING | 
•
•
•
•
•
studia_54 
#interiors #architecture #archilovers #inspiration #inspo #homestyle… https://t.co/PDT2iCxJ0f",51.50711486,-0.12731805
Javi29Fernandez,Fri Aug 09 07:24:58 +0000 2019,El paso de peatones más famoso del mundo. Lo es por la mítica portada del álbum 'Abbey Road'  de The Beatles. La ic… https://t.co/a0PU52D3l3,51.50711486,-0.12731805
ItsLukasJuhas,Fri Aug 09 07:24:38 +0000 2019,Home - June 2019  London. @ London  United Kingdom https://t.co/Hvgc180VU5,51.50711486,-0.12731805
donnajmusic8,Fri Aug 09 07:24:26 +0000 2019,"Donna Jordan- What You Did 
💔💔💔💔💔💔💔💔💔

#singer #songwriter #personal #feelings #heartache #openmind #life #truth… https://t.co/uPqb10yJQD",51.50711486,-0.12731805
StevanBorthwick,Fri Aug 09 07:24:08 +0000 2019,Continuing the selection of headshots. I enjoy working with the range of people I get to meet not least because of… https://t.co/o7Ily16WHb,51.50711486,-0.12731805
shabbadan,Fri Aug 09 07:24:02 +0000 2019,😤😤 @ London  United Kingdom https://t.co/F8GEGf2XfD,51.50711486,-0.12731805
bellaugochukwu,Fri Aug 09 07:23:23 +0000 2019,"Food for thought 💭
.
#privacy #digitalcontent #digitalfootprint #dataprivacy à London  United Kingdom https://t.co/OKh4Krnf6X",51.50711486,-0.12731805
Night_hkz,Fri Aug 09 07:22:48 +0000 2019,"#London #LondonEye
2012 @ The Official London Eye https://t.co/B6XPwkTc7R",51.503324,-0.119543
maximilian2027,Fri Aug 09 07:22:02 +0000 2019,"CREST 🌗 - selection of the day 🎧

The Chameleons / Gang of Four / Siouxsie and the Banshees

Next CREST party night… https://t.co/xFj9AOjF7L",51.50711486,-0.12731805
SustainHealth,Fri Aug 09 07:21:40 +0000 2019,Holistic Health Across A Tropical Paradise with Four Seasons Resort Costa Rica  https://t.co/NHNHC4UKpD,51.5073509,-0.1277583
KitReeve,Fri Aug 09 07:19:51 +0000 2019,Happy Friday 💃🏻What are you up to this weekend? @ London  United Kingdom https://t.co/afbuwAyIUH,51.50711486,-0.12731805
fashionortheast,Fri Aug 09 07:16:24 +0000 2019,"I’m #watching you #madeyoulook #model @vierastopkova #mua @melissaoldridge such a fun shoot  #happy #days .
.
.
.
.… https://t.co/2b3gC109IR",51.50711486,-0.12731805
MichaelaJedinak,Fri Aug 09 07:14:05 +0000 2019,""" You don't need to dry clean garments only because they carry body odour after wearing them all day or are wrinkle… https://t.co/icIiD8AXyE",51.50711486,-0.12731805
BRANDOGroup,Fri Aug 09 07:13:02 +0000 2019,https://t.co/uUt0SpIZoO #grilling #grillmaster #grillporn #grillLife #charcoalgrill #professionalgrills #bbq… https://t.co/qrbJ6Nj8SJ,51.50711486,-0.12731805
tmj_CAM_mgmt,Fri Aug 09 07:09:58 +0000 2019,We're hiring! Click to apply: Loss Control Specialist - https://t.co/NQTNMT75Kz #BusinessMgmt #London  England,51.5073509,-0.1277583
BisiBajomo,Fri Aug 09 07:06:55 +0000 2019,"T A N A B E L L E
.
.
.
.
#instagram #ootd #summer @ London  United Kingdom https://t.co/dp0kTGxinz",51.50711486,-0.12731805
londonmanblog,Fri Aug 09 07:06:08 +0000 2019,Dive into the blue waters of Chalkidiki! #traveladdict #trip #travelwriter #travelblogger #travel #travelgram… https://t.co/CKk4qmynSM,51.50711486,-0.12731805
potterwatch_uk,Fri Aug 09 07:04:48 +0000 2019,My local Tesco finally got some of the new homeware in! These travel mugs are only £5 each ✨ @ Hogwarts School of W… https://t.co/BFtACtWYhC,51.50643,-0.12721
mokkapresti,Fri Aug 09 07:03:03 +0000 2019,"Perfect slices ⚡🌟⚡
.
.
.
.
.
#collage #collageart #animatedcollage #motiondesign #motiongraphics #mograph… https://t.co/JvTZtbA3cu",51.50711486,-0.12731805
wellnesstvnews,Fri Aug 09 07:02:44 +0000 2019,"Plant-Based Diet Slashes Heart Attack And Stroke Risk  Experts Claim

Researchers state eschewing from animal-produ… https://t.co/8hJGlkubOd",51.50711486,-0.12731805
mightyspice,Fri Aug 09 06:56:45 +0000 2019,Good morning everyone - I have teamed up with @welshlamb_pgi to bring you the ultimate weekend feast - sticky haris… https://t.co/RHgXoEUPhM,51.50711486,-0.12731805
SteveMaxwellSC,Fri Aug 09 06:55:28 +0000 2019,In truth: I prefer Nestlé to Nespresso @stevemaxwellsc  #lightandsweet @ London  United Kingdom https://t.co/SvCbB1mSXu,51.50711486,-0.12731805
pre_fabbed_lee,Fri Aug 09 06:54:08 +0000 2019,"My absolute favourite Guns n Roses song.

gunsnroses official_axlrose @slash @DuffMcKagan @mattsorum @gilbyclarke… https://t.co/OSrGJmGDc1",51.50711486,-0.12731805
yolandaibz,Fri Aug 09 06:51:48 +0000 2019,Enjoying London #shopping #oxfordstreet @majeofficiel m.o.o.n.s.o.n #vacaciones #enfamilia en Magnum Pleasure Store… https://t.co/wp8ZSkaH4J,51.51023,-0.13505
GusMartinPT,Fri Aug 09 06:47:36 +0000 2019,"Thank you james_clear for this. It is an absolute beaut of a question we must all ask/answer I think.
#jamesclear… https://t.co/p7ZkbhDyJN",51.50711486,-0.12731805
nicolafriend,Fri Aug 09 06:45:53 +0000 2019,AD|gift* I had to wrestle the @bbhugme back from the toddler when I became pregnant this time around  it is a total… https://t.co/Re1lOz09SH,51.50711486,-0.12731805
allysinyard,Fri Aug 09 06:42:11 +0000 2019,"What do writers wear when they work in an office?
#lessboozemoreshoes @ London  United Kingdom https://t.co/WfP1IJUonH",51.50711486,-0.12731805
allysinyard,Fri Aug 09 06:42:11 +0000 2019,"What do writers wear when they work in an office?
#lessboozemoreshoes @ London  United Kingdom https://t.co/WfP1IJUonH",51.50711486,-0.12731805
toinehouston,Fri Aug 09 06:41:08 +0000 2019,#manchesteruk x #manchesterunited ... #birminghamuk ... #london ... Get Ready for an #indie music tour like none ot… https://t.co/x6Hx5pzRtI,51.50711486,-0.12731805
MiraLondonPhoto,Fri Aug 09 06:40:41 +0000 2019,"Take chances. 
Make mistakes. 
Believe in yourself. 
That’s how you will grow. 
Don't be someone who ends up with r… https://t.co/TVWExrX6TX",51.50711486,-0.12731805
SustainHealth,Fri Aug 09 06:38:40 +0000 2019,Could This Be The Most Perfect Watch Ever For Runners?  https://t.co/d2dtfblgm2,51.5073509,-0.1277583
TedBonham,Fri Aug 09 06:34:50 +0000 2019,#yellow #corner in front of the Hayward Gallery @ South Bank London https://t.co/zH6c7uDlBc,51.50595847,-0.11741223
CandiceLake,Fri Aug 09 06:31:54 +0000 2019,"Thrilled to be a part of @matchesfashion latest Style Report.  💫
Thank you @philltaylormade @peterpilotto… https://t.co/osuwkZrING",51.50711486,-0.12731805
CandiceLake,Fri Aug 09 06:26:27 +0000 2019,"Thrilled to be a part of @matchesfashion latest Style Report  shot at home.  
Thank you  @philltaylormade… https://t.co/x0RLbbvzGh",51.50711486,-0.12731805
kentuckycaverat,Fri Aug 09 06:25:50 +0000 2019,#TBT to the #london2012olympics and #me having a #terribletime representing #Canada 😂 #funatparties #2012olympics… https://t.co/LjCVEw8EYh,51.50711486,-0.12731805
RamgarhiaSabha,Fri Aug 09 06:24:28 +0000 2019,#RSSC #Hockey #Squash #Badminton  #MaharajaJassaSingh #Ramgarhia  #Sports #Siks @ South Hall https://t.co/z2cZzX5Dtb,51.51190542,-0.12236486
abikatldn,Fri Aug 09 06:23:54 +0000 2019,Congratulations! You made it to Friday! Here's your reward  a picture of delicious Yorkshire pudding dippers. You.… https://t.co/0swgAyWzOm,51.50711486,-0.12731805
matteogarotta,Fri Aug 09 06:23:13 +0000 2019,Una tipica #coffeehouse di #londra  con colazioni sia dolci che salate per iniziare al meglio la giornata turistica… https://t.co/496vvPtN73,51.50711486,-0.12731805
Kapowsauce,Fri Aug 09 06:21:59 +0000 2019,We decided to visit as close to the theatre 🎭 byronhamburgers and first impressions looked great outside but the de… https://t.co/PenhykTJfC,51.50887089,-0.13169854
milly_mbrown,Fri Aug 09 06:20:23 +0000 2019,#Londonidiots @ London  United Kingdom https://t.co/IJgVXLnof2,51.50711486,-0.12731805
BdexEntz,Fri Aug 09 06:18:57 +0000 2019,"#kyliejenner 

#bdexentertainmenttv #bdexentertainment #bdextv #bdexentertainmentnews @ London  United Kingdom https://t.co/hxFuBCrYsg",51.50711486,-0.12731805
BdexEntz,Fri Aug 09 06:16:48 +0000 2019,"Is that possible  he slept with 1000 female in 6 months....... #blueface 

#bdexentertainmenttv #bdexentertainment… https://t.co/oVdacSo3zx",51.50711486,-0.12731805
TheMarriedM2018,Fri Aug 09 06:16:21 +0000 2019,"STRIKE ME A POSE 
Only day two back at work post holiday but it’s friiiiiiday. Funny that  almost like a planned it… https://t.co/9pQ3a1uljF",51.50711486,-0.12731805
VADMBotanicsLtd,Fri Aug 09 06:15:55 +0000 2019,VADM Botanics Luxury Face and Body Butter blended especially for you. Guaranteed to leave your skin feeling rejuven… https://t.co/GOs7g3NeF4,51.50711486,-0.12731805
VADMBotanicsLtd,Fri Aug 09 06:14:38 +0000 2019,VADM Botanics Luxury Black Soap blended especially for you. Guaranteed to leave your skin feeling rejuvenated and s… https://t.co/zzEdOjDLLV,51.50711486,-0.12731805
VADMBotanicsLtd,Fri Aug 09 06:14:05 +0000 2019,VADM Botanics Luxury Face and Body Butter blended especially for sensitive skin. Guaranteed to leave your skin feel… https://t.co/GHJxy4sKfH,51.50711486,-0.12731805
PolongoTvGospel,Fri Aug 09 06:12:23 +0000 2019,"⭐⭐🌟 WORLD PREMIERE ⭐🌟⭐
.
🎼 SONG TITLE - AHYEE
.
👨 ARTISTE - ENPRAIZ @empraiz
.
🎙️ PRESENTATION - AUDIO (SINGLE)
.
🎹… https://t.co/QnXacdDdrw",51.50711486,-0.12731805
abcfit3,Fri Aug 09 06:07:47 +0000 2019,"On the pull? 👀 Get back to basics with this pull workout.

Bread and butter exercises.

Straight sets.

Heavy loads… https://t.co/chDy1sd7Bf",51.50711486,-0.12731805
BdexEntz,Fri Aug 09 05:58:43 +0000 2019,"Bless her  she’s doing her job 

#bdextv #bdexentertainment #bdexentertainmenttv #bdexentertainmentnews @ London  U… https://t.co/Cv6n4xzTgz",51.50711486,-0.12731805
Gezlarge,Fri Aug 09 05:58:37 +0000 2019,Easy #tiger #google3d #oneplus7pro @ London  United Kingdom https://t.co/Rmdlql1Kt4,51.50711486,-0.12731805
DaSweetnezz,Fri Aug 09 05:57:26 +0000 2019,Morning #Repost #Regram #Throwback to last nights/todays early morning session from my bro (we actually finished a… https://t.co/D6BkktWnqt,51.50711486,-0.12731805
rodwey2004,Fri Aug 09 05:57:09 +0000 2019,"Grave love. 

.
Visit https://t.co/R3uL0T1M7X
.
.
Models: lilith_the_vampyre &amp; @demondazz .

#cemetery… https://t.co/n6pM1O2LvU",51.50711486,-0.12731805
StrakerEco,Fri Aug 09 05:50:44 +0000 2019,I'm at House of Lords - @ukhouseoflords in London  Greater London https://t.co/eirPJldgId,51.49873835,-0.12494802
TheFatBoho,Fri Aug 09 05:45:12 +0000 2019,'Salmon Fishing In The Yemen' by Paul Torday is one of those books that refreshes your spirit like a soothing monso… https://t.co/r6IH2NNwRm,51.50711486,-0.12731805
rodwey2004,Fri Aug 09 05:38:50 +0000 2019,"In her light. .
.

Visit https://t.co/R3uL0T1M7X
.

Model: inesafreedom .

#naturallight #streetart #beherenow… https://t.co/JTdavsP63n",51.50711486,-0.12731805
coco_veve,Fri Aug 09 05:27:19 +0000 2019,"And for the Weekend 💕.
.
.
Shop the Amelie lace dress via link in bio 🔝 or @wolfandbadger .
.
.
#weekendvibes… https://t.co/7S87K2uBkL",51.50711486,-0.12731805
Sharlinie_S,Fri Aug 09 05:06:06 +0000 2019,#poems #poets #poetry #poem #indianwriters #asianwriters #malaysianwriter #britishwriters #poetsofinstagram… https://t.co/0Nr9FWf8Iv,51.50711486,-0.12731805
MarineAndVine,Fri Aug 09 04:56:17 +0000 2019,"""This lovely bottle features nut oils of macadamia  coconut and kukui—all traditionally considered quite heavy. Coc… https://t.co/ERVtRhcSej",51.50711486,-0.12731805
ErrolDouglas1,Fri Aug 09 04:42:56 +0000 2019,I’ve been running a series of our collections with a few insights. How  important your brand is why AWARDS encourag… https://t.co/x6iGJpaSws,51.50711486,-0.12731805
madwunz,Fri Aug 09 04:42:06 +0000 2019,"Another old design...✍️
.
.
#flashbackfriday 
.
.
.
.
.
.
.
.
.
#handdrawn #abstractart #madwunzdesigns #art… https://t.co/mexNPOWnYQ",51.50711486,-0.12731805
_LondonUK,Fri Aug 09 04:38:27 +0000 2019,"current weather in London: light rain  18°C
88% humidity  wind 4kmh  pressure 1002mb",51.51,-0.13
soltempore,Fri Aug 09 04:36:17 +0000 2019,Good morning  London! :) #Sunrise 05:36  noon 13:06  sunset 20:35 BST (UTC+1)  August 9. Day length: 15h.,51.5001,-0.1263
Dahlinke2306,Fri Aug 09 04:36:04 +0000 2019,Favourite places in #London: Kensington 🍀#streetphotography #worldcaptures #worldroamers #world_shotz #travelgram… https://t.co/HDgvww0YCV,51.50711486,-0.12731805
_LondonUK,Fri Aug 09 04:34:22 +0000 2019,"5:35am: sunrise
sunset will be at 8:36pm",51.51,-0.13
TheJamesIngham,Fri Aug 09 04:13:10 +0000 2019,My new personal training &amp; fitness website is up and running. https://t.co/mOSNWi9qK8 - Wanting to get fit  change… https://t.co/uhT9QOhRxa,51.50711486,-0.12731805
1111martinalexr,Fri Aug 09 04:12:03 +0000 2019,Got an early preview of RIA recently. It’s looking great and can’t wait to see more amarichproductions richardcolto… https://t.co/wqZtO1w5Zi,51.50711486,-0.12731805
Greeny_yuyu,Fri Aug 09 03:58:20 +0000 2019,มีของอร่อย  ต้องแชร์ต่อ @ Shake Shack UK https://t.co/k5B2FPZwq9,51.5105077,-0.1317558
DjObiAjEnt,Fri Aug 09 03:38:34 +0000 2019,"Nipple Mussle
Happy birthday brother.
@iamjimmie .
More life  hair grease and lotion for those ashy elbows.
🥃 Cheer… https://t.co/zWgOqAhhgS",51.50711486,-0.12731805
MichelleRivera5,Fri Aug 09 03:12:27 +0000 2019,Keep focused on your goals. Face hard truths. Then let go of the negative distractions. Simplify your life. And set… https://t.co/8qeqUIzhXP,51.50643,-0.12721
alejoflip,Fri Aug 09 02:57:14 +0000 2019,#AbbeyRoad... 50 añitos de esta icónica foto/portada de @thebeatles ✌🏻(casi imposible de replicar)... #tbt @ London… https://t.co/Sme9aJ7Tar,51.50711486,-0.12731805
ArmenChakmakian,Fri Aug 09 02:32:35 +0000 2019,"50 years ago today. One of my favorite albums!
1.  The iconic Abbey Road album cover
2. Prepping for the shot. Noti… https://t.co/A4Iz3v0ZIm",51.50711486,-0.12731805
THEREALSWIZZZ,Fri Aug 09 02:05:41 +0000 2019,You should see how the other guys faces look😂😂😂😂Set life is not stopping anytime soon the summer is not over !… https://t.co/YCHWroWQMk,51.50711486,-0.12731805
mubarik63,Fri Aug 09 02:05:11 +0000 2019,Cousins...masya Allah @ Covent Garden London https://t.co/RKcIFrexit,51.51198765,-0.12269497
brooklynalamode,Fri Aug 09 02:01:44 +0000 2019,#Loving Rainbow Bushwick just had #mastic palm wine and Cuban oregano sakura #bittipsy 🍾😍😜,51.51161,-0.13473
WWV_HUB,Fri Aug 09 01:50:22 +0000 2019,This week has been both moving and inspiring. Yes indeed  I spoke with Badass Karen Wit who  along with her two you… https://t.co/J2hlxCmYjn,51.50711486,-0.12731805
MintVIP,Fri Aug 09 01:20:04 +0000 2019,ก็จะเผลอๆได้ทุกที่คะ (👚👖 @MintVIP ) @ London  United Kingdom https://t.co/I7AHM4Ftcv,51.50711486,-0.12731805
singinlo,Fri Aug 09 01:04:31 +0000 2019,Yer a wizard Harry 🧙🏻‍♂️ @ The Palace Theatre https://t.co/IA0HoeKUqM,51.51316341,-0.12965351
MariaSeguerizP,Fri Aug 09 00:59:53 +0000 2019,"Viaja a #Londres🇬🇧 🇬🇧 desde #Caracas🇻🇪  ✈ desde $851 por persona.
.
.
.
Consulta por las fechas de tu preferencia y… https://t.co/VX5XIgWZ3u",51.50711486,-0.12731805
DadSwagg,Fri Aug 09 00:54:07 +0000 2019,"No child should ever have to feel like this ever 😭💔 please watch and share ! 
Reposted from sikhdad (get_regrann)… https://t.co/SzksQCdZjJ",51.50711486,-0.12731805
ClaudioMBrito,Fri Aug 09 00:46:11 +0000 2019,O #tbt de hoje me leva para a terra da rainha (a bela  organizada e tantos outros adjetivos Londres) quero voltar l… https://t.co/bs809F19rO,51.50711486,-0.12731805
LoveLydiaUK,Fri Aug 09 00:25:29 +0000 2019,BLACK BEAUTY || Be bold  be brave  be you ... our brides are unique in so many ways ~ some love tradition  some hat… https://t.co/dUSoic1UUT,51.50711486,-0.12731805
adoxtnw,Fri Aug 09 00:07:33 +0000 2019,Me  #casino #poker #neon : we have been intertwined by destiny a lot this year. 😉 #SmashingSummer2019 #london… https://t.co/LuE6F5Q7Le,51.51157,-0.13165
DJEAZYB,Fri Aug 09 00:03:23 +0000 2019,"Testing out @pioneerdjglobal new DDJ-1000SRT controller for serato 👀
#DJ #Scratch #Chirp /#DDJ1000SRT 🔥 @ London  U… https://t.co/D5gnoY17jN",51.50711486,-0.12731805
RobinPopePhoto,Fri Aug 09 00:02:05 +0000 2019,"Anti-Brexit Campaigner outside the Cabinet Office  London -
.
#antibrexit #protest #protestor #protester #london… https://t.co/pSrdWQWwE4",51.50361111,-0.12666667
tipotipo50,Fri Aug 09 00:00:16 +0000 2019,Na vida  aquilo que possui maior valor  moeda alguma pode comprar ou vender  o que realmente importa é de graça. Aq… https://t.co/2uu1Gs003Q,51.50711486,-0.12731805
pammypim,Thu Aug 08 23:59:07 +0000 2019,"ความสุขของหนู ♡
#pammypimxlondon 
#comeawaywithpammypim @ Burger &amp; Lobster https://t.co/ch7svwOLJH",51.5107786,-0.1314934
adoxtnw,Thu Aug 08 23:58:09 +0000 2019,Another #British tradition done! #fishandchips @ Poppies https://t.co/9xsNTxR5hx,51.5124504,-0.1327672
adoxtnw,Thu Aug 08 23:56:33 +0000 2019,"#Me + #London + #Night

#SmashingSummer2019 @ Piccadilly Circus https://t.co/SxtvVjNdfy",51.51004678,-0.13420392
VADMBotanicsLtd,Thu Aug 08 23:51:53 +0000 2019,VADM Botanics Luxury Face and Body Butter blended especially for sensitive skin. Guaranteed to leave your skin feel… https://t.co/ZqAYcremCV,51.50711486,-0.12731805
VADMBotanicsLtd,Thu Aug 08 23:51:09 +0000 2019,VADM Botanics Luxury Black Soap blended especially for you. Guaranteed to leave your skin feeling rejuvenated and s… https://t.co/kU9XrGQvdJ,51.50711486,-0.12731805
VADMBotanicsLtd,Thu Aug 08 23:50:53 +0000 2019,VADM Botanics Luxury Black Soap blended especially for you. Guaranteed to leave your skin feeling rejuvenated and s… https://t.co/nNqMa1MaKd,51.50711486,-0.12731805
adoxtnw,Thu Aug 08 23:48:45 +0000 2019,Traveling #boys in the big old #city . #picadilly #london #SmashingSummer2019 @ Piccadilly Circus https://t.co/4w6OBnDC8E,51.51004678,-0.13420392
adoxtnw,Thu Aug 08 23:47:13 +0000 2019,#London #architecture 🇬🇧😍 @ London  United Kingdom https://t.co/Q3eJ58p9tP,51.50711486,-0.12731805
caramelrock,Thu Aug 08 23:43:07 +0000 2019,"School College Fashion Week 2019 Event

#fashion #madeinbritian #fashionbrand #fashionlabel #businesssuccess… https://t.co/FU7uZNTNef",51.50711486,-0.12731805
caramelrock,Thu Aug 08 23:42:11 +0000 2019,"Helping to build brighter futures.⠀
⠀
#fashion #madeinbritian #fashionbrand #fashionlabel #businesssuccess… https://t.co/NAmA8v8009",51.50711486,-0.12731805
TeamHashtagGish,Thu Aug 08 23:33:14 +0000 2019,#item165 Apparently  once upon a time  the US government weaponized ticks. (Really.) Show us a pinboard with an exa… https://t.co/vwK3wXMF88,51.50711486,-0.12731805
DISHONORLONDON,Thu Aug 08 23:29:53 +0000 2019,"Quite simply...
The best gym / protein shaker EVER! FACT! Check out our SAMURAI SHAKER available now!… https://t.co/icaMR3H6Co",51.50711486,-0.12731805
TomSwindell,Thu Aug 08 23:26:50 +0000 2019,#london #iphone8 #iphoneonly #nightscene @ London  United Kingdom https://t.co/eKSn5xnTD6,51.50711486,-0.12731805
SammmAgnew,Thu Aug 08 23:18:53 +0000 2019,Great Work by my makeup team #bts w @auroramusic ❤️#Aurora #flower #petal @ London  United Kingdom https://t.co/n9bDotKyBe,51.50711486,-0.12731805
BernardBullen,Thu Aug 08 23:15:25 +0000 2019,"Posted withrepost • _.betty_en_ny._ #joaquindequiroz
@BernardBullen

MIL GRACIAS por tanto love y support a todas/o… https://t.co/ztAfTW0EyO",51.50711486,-0.12731805
della_w,Thu Aug 08 23:14:46 +0000 2019,I'm at @ShakeShack Leicester Square in Leicester Square  Greater London https://t.co/ms7qkRwieE,51.51051946,-0.13147853
ZionzeyezGamer,Thu Aug 08 23:13:44 +0000 2019,#birthday #birthdaygirl @ London  United Kingdom https://t.co/aCNUgY8cvx,51.50711486,-0.12731805
Ebonique10,Thu Aug 08 23:13:26 +0000 2019,#ebonique10 @ London  United Kingdom https://t.co/YSwMxOfsAi,51.50711486,-0.12731805
romeofineboy,Thu Aug 08 23:12:25 +0000 2019,"I feel like I am on top of the world🌍
#world @ London  United Kingdom https://t.co/8CPLpd4jX7",51.50711486,-0.12731805
BernardBullen,Thu Aug 08 23:06:48 +0000 2019,"Posted withrepost • https://t.co/dvSOyVNTg4 Betty en NY | Escenas Betty y Armando / Cap. 120 (10/10) ""Betty  quiero… https://t.co/c7v1iCsmwg",51.50711486,-0.12731805
Mr_Mansaray,Thu Aug 08 23:05:34 +0000 2019,#FBF @britishvogue BY sussexroyal #Meghan hitting the Vogue House shelves. #vogue #tv #journolife #women @ London … https://t.co/Akytp6cx7k,51.50711486,-0.12731805
jujurants,Thu Aug 08 23:02:36 +0000 2019,"ink slicks

#graphicdesign #pattern #illustrator #grogsqueezer #creative #montanacolors #AdobeDesigners  #designer… https://t.co/ZTZgaAXETf",51.50711486,-0.12731805
_LondonUK,Thu Aug 08 23:00:28 +0000 2019,"broken clouds -&gt; moderate rain
temperature down 20°C -&gt; 19°C
humidity up 68% -&gt; 88%",51.51,-0.13
